ANKRD12,8.252381599731063e-26
NR3C1,8.964626920777607e-26
CBX6,1.1186950049141198e-25
PLXNB2,1.2190194081255202e-25
PARP12,1.79369696527743e-25
ANKLE2,2.2346060459947926e-25
SPEN,2.985775259689103e-25
CREB5,3.8722924757699473e-25
SETD5,7.59534146602514e-25
STK40,8.623154834696413e-25
BAZ2B,9.503395248286813e-25
AEN,1.1683654651478873e-24
WEE1,1.3347895656576519e-24
PLEKHM2,1.4013110024004948e-24
PHKG2,1.5841590790780925e-24
GBP1,2.5481416501124414e-24
TRIB1,2.636521273554987e-24
REL,2.8250234851499566e-24
OGFR,2.8253218652060695e-24
CNOT4,3.0716028237715492e-24
HIVEP2,4.90691442949174e-24
ZNF292,6.30251112020776e-24
HIST1H2BD,8.344525964225309e-24
MCL1,7.130913707978984e-24
TJP2,8.538403253454412e-24
RHOB,8.675643148179625e-24
RIPK4,9.074586941715992e-24
CYTOR,9.09309355290796e-24
NIPBL,1.736199368211744e-23
SOD2,3.5995982346462124e-23
ZNF267,4.2969014341744373e-23
B3GNT5,4.5232575555659606e-23
HIST1H2AC,5.0674952480198104e-23
HES4,5.328984434147755e-23
PNPT1,7.724651769361653e-23
KMT2E,1.185024750046163e-22
IL36G,1.2966210863164244e-22
SETD2,1.5187780215118843e-22
KMT2C,1.582098150464049e-22
TRIM22,2.1292883536407666e-22
NFAT5,2.335193173820837e-22
CDKN2B,3.350596243696337e-22
IL1A,3.435412105839445e-22
TMEM259,3.422330769233187e-22
PHLDA2,3.3052695237620246e-22
CEP350,4.762553530432757e-22
LYST,8.0813049184845e-22
AGO2,1.0595015445582975e-21
C15orf48,1.5043674604528664e-21
GBP4,2.336720234250778e-21
C6orf62,2.3438200666065794e-21
ECE1,2.412195091667636e-21
RASEF,3.171303415179418e-21
KLF4,3.2087059684620845e-21
LGALS9,3.3965117502561094e-21
CLDN4,3.3724957795147382e-21
TRIM14,3.763104344269537e-21
TNRC6A,5.221981517097152e-21
PARP10,6.387930018222055e-21
KLF3,7.17777190391562e-21
TNIP2,9.864043535620805e-21
PRKD2,1.0009319318578383e-20
IL1RN,9.450050728275275e-21
RAB11FIP1,8.888941843533156e-21
ITPKC,1.0997546657226019e-20
NFKB1,1.1606433436819726e-20
UPP1,1.301371023308116e-20
STARD5,1.452720039477357e-20
TXNIP,1.5346354097108774e-20
PRRG4,2.0795101475546084e-20
TIPARP,2.4591229326225084e-20
SBNO2,2.5283932654507106e-20
WAC,2.373459497262638e-20
PPP1R10,2.4162775869068543e-20
SMURF1,3.405402413463081e-20
LCN2,3.0733912798305937e-20
RBM5,3.651780674370236e-20
CHD9,4.118138182398123e-20
RBCK1,4.14181267662584e-20
IRF9,4.444213410404245e-20
ZFAND5,5.0752860214610875e-20
TNFSF13B,6.007220680669736e-20
MAP4K5,6.303493523729313e-20
ZNF274,6.634669444261102e-20
TNIP1,6.495898981049578e-20
DTX3L,7.047945262651445e-20
SPG7,8.024658981155188e-20
EPC1,9.839829522480989e-20
HLA-E,9.913858435471979e-20
ZMIZ2,1.3923263005284176e-19
VEZF1,1.449395857154417e-19
SPAG9,1.5599863774905125e-19
PRSS22,1.9046392887946152e-19
CLIP1,1.903957804386613e-19
RBBP6,2.0419715218742908e-19
MALAT1,1.98516552063974e-19
OGA,2.2126675725825775e-19
KYNU,2.3395364201365244e-19
XPO6,2.4564980945579806e-19
THUMPD3-AS1,2.451552406821914e-19
NSRP1,2.7220796808832683e-19
PIM1,2.979893882089344e-19
ADM,3.12321260560611e-19
KCMF1,3.0459964623481307e-19
AFDN,3.779357794321842e-19
TMCC3,4.871226771552309e-19
EHF,4.540793832709184e-19
OSER1,5.562091484338511e-19
STX19,6.737407203911012e-19
MED13,6.820511470423083e-19
PRDM4,7.361219573219645e-19
AKAP8L,7.28425687291113e-19
MDM2,7.447640065271132e-19
CXCL10,8.218285946023289e-19
CREB1,8.069578499797197e-19
DHX58,8.642296324769073e-19
CXCL16,8.87584943755027e-19
DTX2,9.298422630229557e-19
DUSP5,1.2044972528345069e-18
NAPA,1.1514903160219327e-18
EIF4B,1.3410835199236616e-18
TNFRSF12A,1.4834781283007939e-18
SLC25A25,2.0290717352092792e-18
USP47,1.9342542866988083e-18
SMG1,2.7593856615512168e-18
RASAL2,3.008210361664204e-18
DUSP16,3.44717429219711e-18
FNIP1,3.5764198825122914e-18
BRD4,3.5830435448231834e-18
CD83,4.262823119284244e-18
ABTB2,4.6643994511725736e-18
TRIP11,4.8248283075310885e-18
HSH2D,6.095816598616739e-18
DNTTIP2,6.005928069374325e-18
DYRK1A,6.857895551221627e-18
MXD1,7.198963625341823e-18
AF117829.1,8.419193709601652e-18
AC127526.5,8.303081920207599e-18
IFITM2,8.460828360480532e-18
TRAF3,9.042624640294086e-18
FOS,9.841503275379293e-18
YTHDC1,1.2631861063327754e-17
TJP1,1.2855852277666098e-17
STX3,1.4807449176857188e-17
HIVEP1,1.823081021995489e-17
SETX,1.963784776347458e-17
NAMPT,1.963861943040103e-17
CCDC130,2.0851679010615613e-17
LAMP3,2.2446300522315006e-17
SIRT7,2.518954142226393e-17
ZBTB11,2.665318981228424e-17
B4GALT5,2.7580374771170828e-17
AC068587.4,3.148877581250863e-17
THEMIS2,3.190544216629617e-17
TRIM26,3.509323242915846e-17
MARCKS,3.4519032499544926e-17
BRD2,3.4365276264186675e-17
RLF,3.820936223286758e-17
ZBTB10,4.2015591078135776e-17
KRT6A,3.9018873962808106e-17
NECTIN4,4.072724470319446e-17
TRIM25,5.692729263248436e-17
GSK3B,6.070648026315062e-17
FAM83G,6.543267869907625e-17
CLK1,7.004065868348054e-17
ETF1,7.087038324542766e-17
SLFN5,7.274626822195774e-17
CREBBP,7.698528620092756e-17
UNC93B1,7.422133029577078e-17
DUSP10,8.268111541557142e-17
TICAM1,8.234575079423631e-17
CIC,8.507296230264733e-17
ZC3H12C,9.841559486065298e-17
SOX9,1.0233012046226159e-16
LCOR,1.1085270910283097e-16
SLC20A1,1.243167728050262e-16
EHD1,1.3782757016901082e-16
RESF1,1.5145742940736972e-16
MED15,1.5853949623504786e-16
APOL6,1.8049623269474184e-16
GPRC5A,1.8198501427410497e-16
BBC3,2.265698222865621e-16
RUNX1,2.2518507557263474e-16
RGS12,2.3995854816235683e-16
FAM214A,2.9875174182716146e-16
MTRNR2L12,2.7254374593902137e-16
EDN1,3.3511848481151395e-16
CDC42EP1,3.478966635316376e-16
ELMSAN1,4.1099150182535075e-16
KLF10,4.195018261373588e-16
CHD1,4.525053110056777e-16
FBXW7,4.589674094777289e-16
ARRDC2,4.947480089459264e-16
PHACTR2,5.206963149171694e-16
TNFRSF10B,5.487943659399398e-16
SLMAP,5.984710284584051e-16
UBC,5.777780364473765e-16
IFIT5,6.534353799445166e-16
TRIM56,6.624151795592422e-16
CDKN1A,7.359388472256214e-16
MAFG,8.337463713097584e-16
FBRS,9.076552078577026e-16
CSF1,9.830603963853334e-16
HLA-C,1.0381818400424601e-15
SMCHD1,1.0807530474454192e-15
TRIM29,1.1333384462978372e-15
MAP3K13,1.2331868674940847e-15
IL6R,1.5707407488228217e-15
NFKBIB,1.7410326407371396e-15
APOL1,1.809434254198488e-15
TET2,1.8569920999445646e-15
INO80D,2.0785440837756533e-15
BPTF,2.0520367378100392e-15
USP34,2.11187974823825e-15
N4BP3,2.536571273266724e-15
LINC00511,2.6438645437437855e-15
NFKBIE,2.7504738948806023e-15
PLEKHF1,3.252397987002643e-15
ARAP2,3.717553741215344e-15
ATF4,3.611081097871352e-15
BATF2,3.915456269782072e-15
RBM6,3.652310424778472e-15
EFNB2,3.858279269380405e-15
POLK,4.0028229620360674e-15
ZC3H4,4.274177796092207e-15
RPP38,4.239239754552963e-15
GULP1,4.546753869720157e-15
SLC25A28,4.3515881160577636e-15
NLRC5,4.753895556957175e-15
ELF1,4.477583175041217e-15
HLA-A,4.451996876233085e-15
CAMSAP1,4.778016817825433e-15
ARHGAP30,5.147165667288461e-15
PCF11,5.030417431658892e-15
NABP1,5.131823405131813e-15
NT5C3A,6.3548884446587306e-15
TRIM69,6.641392836703326e-15
GPCPD1,7.560527013283114e-15
ADPRHL2,7.893967305431409e-15
DCP1A,8.352583167976188e-15
EXT1,1.131071539041571e-14
N4BP2L2,1.2648589658256296e-14
ZFX,1.3689143895104442e-14
EGR2,1.471658732642276e-14
IER5,1.4479802661881193e-14
TRIO,1.5186674684361424e-14
MTF1,1.558210256930964e-14
NFIL3,1.6468663054683623e-14
BACH2,1.8359857276642012e-14
MYO10,1.7525661927162854e-14
FOXO3,1.8273276198463985e-14
LAP3,1.8258811689616447e-14
TET3,1.9224361792574635e-14
AC005062.1,2.036223833267353e-14
ZBTB17,2.1536319194424333e-14
RNF145,2.2648335576622457e-14
BCLAF1,2.293671908239279e-14
ITSN2,2.6348715958415586e-14
PPIF,2.6337391736636342e-14
TLK2,2.6902340193582957e-14
RRAGC,2.7206295099093545e-14
PLEKHA4,3.0259785624907636e-14
LINS1,3.07893295677264e-14
IQCN,3.259717295784296e-14
ANKRD13D,3.069090010559736e-14
PLEKHB2,3.1241880251503306e-14
USP9X,3.1562640364788674e-14
NR1D2,3.760555281743223e-14
CCL20,3.942848284430341e-14
ZFP36,4.2785345726046365e-14
AFF4,5.5411422111371134e-14
SPTBN1,6.408351516585222e-14
BDP1,6.703462019996578e-14
CIART,7.40729607284805e-14
RYBP,7.520087746772956e-14
ANKRD17,7.398952304836317e-14
LRATD2,7.644620252150352e-14
DENND4A,7.976914868758063e-14
TUT7,8.989117217681945e-14
DHX36,8.921692093266661e-14
SLC7A6OS,9.889809303806396e-14
CRYBG2,1.0218508180079479e-13
AC010168.2,1.0745086409519385e-13
IRAK2,1.0919063396608908e-13
METRNL,1.0431951884407289e-13
FRS2,1.1368755551457186e-13
SRSF11,1.0904689322270384e-13
SOCS1,1.2012692644815327e-13
ARL5B,1.275594411361644e-13
UBAP1,1.2767966901029903e-13
ZNF335,1.3800499045897648e-13
KPNA4,1.4024845716855502e-13
JARID2,1.516167621720355e-13
CMTR2,1.6174996659610693e-13
CANT1,1.7241578507293995e-13
KAT6A,1.7491684772388572e-13
ZNF44,1.9524122994382833e-13
BCL10,1.9640719613113344e-13
SRFBP1,2.098626026299756e-13
HLA-F,2.2933146949183307e-13
RBM33,2.2707216208901276e-13
CPEB2,2.813112845426236e-13
XPO1,2.7406367700351065e-13
SRP19,2.8538561171081366e-13
BHLHE40,2.99252395960427e-13
PHF20L1,2.9945220066419625e-13
ZNF638,3.1891099448334935e-13
KANSL1,3.3079798337757433e-13
MARK3,3.396553448063429e-13
ZFPM2-AS1,3.7148719244129335e-13
LINC01138,3.681419947336401e-13
YOD1,4.3927501410342875e-13
TBC1D22B,4.4306679736399366e-13
AGRN,4.920407140497242e-13
SFSWAP,5.074017813306985e-13
MIER1,5.035208440157845e-13
C5orf56,5.567384127964919e-13
STARD10,5.791470998721946e-13
UBA2,6.33940498068734e-13
TRANK1,6.6344653693622e-13
FAF2,6.469259213304721e-13
HOOK2,6.739982785990743e-13
NBPF14,7.209318053618948e-13
CEBPD,7.387131718649262e-13
PHIP,7.830829785428323e-13
SMAD3,7.940381372802062e-13
TAF1D,8.123524669956262e-13
AREG,8.813719490596419e-13
AKT1S1,9.380674205091312e-13
FAM83B,9.502931036308327e-13
TMEM80,9.534741819787794e-13
SPSB1,1.0018230578424293e-12
CSNK1G1,1.0099998661172431e-12
RPS2,1.015945164329521e-12
MARK2,1.0956493252383311e-12
SEMA3A,1.116058793180746e-12
MBD1,1.1745100681733354e-12
OGDH,1.1611569117616667e-12
TRA2B,1.1919749045232292e-12
SIAH2,1.3599090614718449e-12
KIF5B,1.3278241062409265e-12
USP15,1.3986558061078506e-12
LINC01578,1.489027966048827e-12
ZNF3,1.6712083505053639e-12
PISD,1.8213868177913887e-12
CERT1,1.9983419229175224e-12
RIOK3,2.1815499056156893e-12
SNHG17,2.2402885222129057e-12
FAM193A,2.4502310750294654e-12
PPP2R2A,2.3551930799042355e-12
CDC42EP3,2.5970871106686267e-12
SNIP1,2.9312565609886483e-12
RAB24,3.338325524732926e-12
WIPF2,3.3970165804951725e-12
SMIM5,3.5814391274187662e-12
PPP1R15B,3.755974362623692e-12
AP003498.2,3.97766707463855e-12
RASGEF1B,4.299885374233068e-12
ZSWIM4,4.410989114042795e-12
GOLGA4,4.46168996797151e-12
ARID1A,4.709526241513955e-12
LINC00472,4.909684241208257e-12
ZNF217,4.813538073790458e-12
RIPK2,5.081706022662333e-12
SLC12A7,5.3054425653557865e-12
GNA13,5.330619358398819e-12
GATA6,5.468167228082542e-12
ARID3B,6.4226352979319425e-12
SREK1,6.334614470497872e-12
ZNF205,6.6258164349896455e-12
SAMD4A,7.181924282110427e-12
BCL2A1,7.493216167623487e-12
CCNT2,7.398920927097518e-12
ZBP1,7.627018811197229e-12
TMEM159,7.907184348092326e-12
MED1,8.69637225582708e-12
NOP14-AS1,8.979933555888674e-12
AP5B1,8.958019237612546e-12
KRT7,8.980586272551527e-12
PI4KB,9.490360836201363e-12
KMT2B,9.915135911834072e-12
PLK3,1.0413882197321715e-11
ANKRD22,1.098520714305957e-11
RAB30,1.231350007550772e-11
VPS37B,1.2961976960392185e-11
IFRD1,1.577284918255135e-11
PIP5K1A,1.5827763573767793e-11
TNF,1.685123416791608e-11
WWC1,1.904318668944883e-11
PITX1,1.931922035878869e-11
RICTOR,2.058726667195727e-11
AP3D1,2.154270532110644e-11
OTUD7B,2.2147067478460694e-11
ZMYM5,2.242589737788791e-11
USP42,2.5530599020396417e-11
TRIM5,2.5343082181429403e-11
MAP1S,2.6107902258626253e-11
SOCS2,2.6399538129626823e-11
RBMS1,2.609317387965993e-11
ESF1,2.7832972203344494e-11
TSSC4,2.8549411721498115e-11
LRATD1,2.862787430137694e-11
MAP3K9,3.082531066393275e-11
ODC1,3.0546273248063725e-11
STRN4,3.1526231916596616e-11
HIST1H4H,3.442487745855728e-11
FBXO32,3.694984072913159e-11
ZFYVE26,3.7796783142209284e-11
CXCL11,3.849659451045706e-11
UVRAG,3.896766557083367e-11
PILRB,4.060851802847743e-11
IBTK,4.093296488668165e-11
CFB,4.2116748561033825e-11
ZNF317,4.2843777503167795e-11
BAZ1A,4.6681995162235633e-11
CDYL,4.7764527667677024e-11
RPSA,4.918198592962931e-11
TOGARAM1,5.100103758839717e-11
APPBP2,5.105919755868394e-11
UQCC1,5.2789131300298036e-11
KLHL5,5.545251784500574e-11
CLK4,5.535873790906044e-11
KIAA2026,5.832927147084114e-11
PTP4A2,6.029270415153526e-11
SMG7,6.150980210756035e-11
TENT4B,6.365012588898012e-11
NF1,6.336382516474772e-11
SMAD1,6.537903528708211e-11
INTS6,6.679000823648101e-11
NKAPD1,7.051156667014509e-11
DSE,7.164776945178715e-11
ZNF398,7.472090281530616e-11
SOCS3,7.54318080195842e-11
WASHC1,7.507427174448735e-11
DCLRE1C,7.54555079871797e-11
SON,7.410245816538075e-11
RNF19B,7.715405523609211e-11
AVPI1,8.465988158045556e-11
ATF7IP,8.628903878611528e-11
LIPH,8.961885673904829e-11
AC108134.2,9.544279851894917e-11
ITGB8,9.928298995779854e-11
CNKSR1,1.0587830719042481e-10
AAK1,1.0547919444488519e-10
ANKFY1,1.0971886310030376e-10
MED13L,1.1198678750391011e-10
LURAP1L-AS1,1.267898060337005e-10
SPHK1,1.2812891014610052e-10
ZFR,1.2811344412991084e-10
OFD1,1.2954240804563172e-10
UBE2R2,1.4050363717706225e-10
FDX2,1.4301301549194496e-10
UBR5,1.643662010242869e-10
PUM1,1.651195905258107e-10
GRINA,1.6904424809049487e-10
RNF114,1.7755787853892353e-10
STX1A,1.8773247835296697e-10
PGBD5,2.0081087878300933e-10
PRR14,2.0661923502982468e-10
C3orf52,2.2435363259777113e-10
RELA,2.2265071455523166e-10
ADIRF-AS1,2.2631487368091006e-10
GPATCH8,2.348933570590754e-10
NBPF19,2.40643922243855e-10
AC023157.3,2.4665188431382017e-10
TYW5,2.4775170979186023e-10
ARHGAP27,2.7046540948348053e-10
OTULIN,2.7698701063370763e-10
LMO2,2.922142618340615e-10
ARHGAP5,2.9043558143522815e-10
ALOX12-AS1,3.0137634008124256e-10
CHERP,3.012593535939259e-10
PSD3,3.0484699534908867e-10
CRYM,3.1792949330318133e-10
MYD88,3.118472859124639e-10
CD68,3.2090489711378337e-10
MDM4,3.444749333654866e-10
MTUS1,3.502764806255607e-10
MAPKAPK2,3.6122755111986415e-10
FZR1,3.635263139039177e-10
NFE2L2,4.003276620422244e-10
ACSL1,4.074247487497321e-10
THAP1,4.171686015638334e-10
SGPP2,4.4210653025533885e-10
PIEZO1,4.46322862480141e-10
AC005261.1,4.5512373188735887e-10
TBILA,4.786080121983158e-10
GPATCH2,4.785208894693785e-10
SLC15A3,4.871380785569775e-10
TACC2,4.950624197121339e-10
CRY2,5.323901239174761e-10
C15orf39,5.470009112280931e-10
SLC9A8,5.618277133818949e-10
TRIP12,5.529426217127656e-10
YRDC,5.713034825308736e-10
TRAPPC3,6.491998503111699e-10
GTPBP1,6.627563779331695e-10
ZSWIM8,6.690452190404338e-10
AMOTL2,6.714063219892458e-10
NRBF2,7.143001250016596e-10
IRS2,7.351806359304873e-10
TSC22D2,7.935532782053055e-10
CNP,7.903397646847309e-10
YTHDF2,7.949026548565275e-10
ZBTB2,8.799266613103537e-10
CWC25,8.937041537557832e-10
MUL1,9.2213784581163e-10
SHROOM3,9.229499041082397e-10
DDX3X,9.464352299227868e-10
MB21D2,9.844945794481588e-10
POLR2J3,9.646231508448119e-10
SECTM1,1.029029770264916e-09
FBXO6,1.0170410446678386e-09
PLA2G4C,1.0478269584822476e-09
RNF31,1.0430852512493021e-09
CLUH,1.0871483203786323e-09
HECTD1,1.0868102412255855e-09
POGZ,1.142476455397374e-09
ZMAT3,1.1786370264962246e-09
BTG1,1.2180764789711271e-09
EPS8L2,1.3790895088590126e-09
BOD1L1,1.3989990988011303e-09
IWS1,1.4938991640393144e-09
PLEKHG3,1.4963084532646127e-09
MTHFR,1.5226338295249008e-09
DUSP4,1.5110114877172768e-09
TAOK1,1.5189432622361037e-09
ANKRD10,1.547030903146933e-09
CDC42EP2,1.662369797168907e-09
UBE2F,1.6741222089804967e-09
FNBP4,1.7002763550414827e-09
RPL21,1.7555836359176078e-09
ZNF408,1.802361692993745e-09
BICDL2,1.767485469737732e-09
MCPH1,1.876862026093483e-09
NKTR,1.9217492149134792e-09
CHD8,1.9374635480335737e-09
NEURL3,2.0066084088471577e-09
RDH13,1.985187529474365e-09
ZMYM2,1.979250852563026e-09
BAIAP2L1,1.98485556522942e-09
PARD6B,2.0250591863386847e-09
AC003092.1,2.0854401519397533e-09
CASZ1,2.0761355694597433e-09
SHB,2.090010084338763e-09
KLHDC10,2.115820443758502e-09
FAM126B,2.118023581701785e-09
GPR87,2.117029048988222e-09
SLC25A3,2.165797341179805e-09
ZNF598,2.3551097775350324e-09
LY6E,2.3929352168980243e-09
TNKS2,2.5265921796917903e-09
TNFRSF10D,2.5654876583580286e-09
DUSP3,2.575392963962152e-09
PPP4R3A,2.581926920734541e-09
RC3H1,2.7105137914993957e-09
FAM50A,2.6975936958819867e-09
DENND2C,2.7799148781330294e-09
ZNF654,2.8232632075598594e-09
MAP3K14,3.0972823652171154e-09
PPP6C,3.1585177890256994e-09
THAP3,3.3130219430557017e-09
ADRB2,3.367019165081074e-09
GMPR,3.4144308482757793e-09
PPFIA1,3.37885653135581e-09
OSGIN1,3.5204526718253306e-09
CDKN2AIP,3.5163501555835744e-09
SCYL1,3.568149139731266e-09
OTUD4,3.6977286355565387e-09
PICALM,3.708358898924696e-09
RHOD,3.778093914525999e-09
CCNL2,3.825173076599697e-09
TNFRSF9,3.929192603101061e-09
ANKRD33B,4.100988745612374e-09
HBEGF,4.064988678212748e-09
KDM2A,4.079248862982468e-09
AP5Z1,4.189224554910906e-09
SIK3,4.3869482928109194e-09
KDM5A,4.341468195013638e-09
SCAF4,4.4668432053088105e-09
BDKRB1,4.668463026783671e-09
RIT1,4.82884047678565e-09
EXOC3,4.879943275919052e-09
PIAS1,5.106659962304014e-09
PSMB8,5.04453926800893e-09
HIST1H2BJ,5.171103950421066e-09
URGCP,5.225441940224811e-09
TBK1,5.570600632103631e-09
KIAA0319L,5.583849004424751e-09
STX4,5.751259690297943e-09
GATA3,5.933044924525089e-09
DDX49,5.894927555633729e-09
IFNL1,6.329372814863766e-09
HRH1,6.572890460717378e-09
ZNF844,6.787082332413669e-09
ZBTB38,6.805117485923722e-09
YY1,7.077037536843449e-09
KAT5,7.2694606795829334e-09
REXO1,7.442798711121118e-09
SNX16,7.503981670274318e-09
AKAP17A,7.558584141498687e-09
LDLR,7.443997442767974e-09
SPINT1,7.516894333311815e-09
AC116407.2,7.757985823497653e-09
UBTD2,7.837300244415512e-09
UBXN6,7.844030301897154e-09
FILIP1L,7.96655351631005e-09
ZNF91,7.925954851273166e-09
LCAT,8.15039113080188e-09
RBM39,7.992237415828183e-09
PLEKHA7,8.351559007229387e-09
OSGIN2,8.403472436338993e-09
HMGXB3,8.524643413800742e-09
MRTFA,8.650858977757577e-09
ABCA5,8.701798289318376e-09
MTRNR2L1,8.984107413906108e-09
MYRFL,9.250798681270067e-09
SEC24A,9.382885760309638e-09
LRRFIP2,9.693769670091368e-09
MBD6,1.0612557656499338e-08
DRC3,1.0798781399574832e-08
ICOSLG,1.0995897928137971e-08
SESN2,1.0900107757863239e-08
ZNF431,1.1056769389942382e-08
CELF1,1.1058315004527057e-08
LMO7,1.1758589998320615e-08
FBXO28,1.2298576413061287e-08
ZCCHC2,1.2524405418701054e-08
PRCC,1.3037962571691633e-08
MROH6,1.3569633691630146e-08
PIP4P1,1.3747411220651505e-08
CCDC12,1.3734822579983667e-08
MAFK,1.3916999485037775e-08
PAX8-AS1,1.3932740337795232e-08
ZNF426,1.4267803448071179e-08
TNFAIP2,1.4313822696561465e-08
BRPF1,1.4417328287844e-08
ZBTB48,1.4518658390100524e-08
GBF1,1.4476140556103644e-08
USP36,1.4967076682939976e-08
TACSTD2,1.466346077972329e-08
ELF3-AS1,1.5629233173333175e-08
HELZ,1.557175733970248e-08
BMP2,1.5978966640863758e-08
